Apollo ID,First Name,Title,Company,Has Email,Has Phone
66fff56e5ee3ce0001c92c61,Hugh,"Senior Director, Head of Go to Market","Niantic Spatial, Inc.",Yes,Yes
55d72c36f3e5bb6574001d32,Iain,Co-Founder & CEO,Ramani.io,Yes,Yes
66f40c8abfbffe000129e923,Itzik,Co-Founder & CEO,PayZen,Yes,Yes
66f2c7f95bbb1200013f8b14,Ivan,Founder/CEO,Datasaur,Yes,Yes
61d63f61b8800c00017fae34,Jad,Head of Growth,BLACKBOX.AI,Yes,Yes
66f5e2cfccce2b0001a9ce79,Jamie,CEO & Co-Founder,Ladder,Yes,Yes
66f39e284893ff0001987ce1,Jayavardhan,Chief Executive Officer | Founder,Day One,Yes,Yes
66f45808d3d5c000019e66db,Jeff,Co-Founder & CEO,Digits,Yes,Yes
66f817caced9a600011e099d,Jenny,"Vice President, Marketing & Communications",Sapphire Ventures,Yes,Yes
66f2c0549c524500012b3df5,Jeremy,CEO + Co-Founder,Finch,Yes,Yes
6779b0ffb38a3d0001a8f352,Joanna,Chief Marketing Officer,Applitools,Yes,Yes
66fa3e23db3b17000112c056,John,CEO & Chief Revenue Officer,3Analytics,Yes,Yes
66f3d8ecc4f2190001488f08,Jon,Co-Founder and CEO,Plentify,Yes,Yes
66ef4bd9d567c30001729edd,Jordan,"Founder, CEO",Vapi,Yes,Yes
66f2c25c15365f0001773751,Joseph,"Co-founder, CEO",Roboflow,Yes,Yes
66f2c8cbd2c0960001bc9bfb,Joy,CEO & Co-Founder,Mon Ami,Yes,Yes
68d42443f1140900011dba76,Julie,Founder & CEO,Daydream,Yes,Yes
60e2a7f3603a1c0001367519,Kanna,"SVP, Go-To-Market",Sight Machine,No,Yes
68879f790463660001b8beb1,Katrina,Head of GTM,Campfire,Yes,Yes
66f45c8fa3992000019c329b,Kirill,Founder and CEO,Enki,Yes,Yes
66f27a1d52fb4a00019d41ca,Kishore,Co-Founder & CEO,Shoreline AI,Yes,Yes
66f46dfaf37db80001761728,Konstantina,"Founder, CEO",Kaedim,Yes,Yes
54abc50e7468692ca1110e0c,Lauren,"VP, GTM Operations",Utilidata,No,Yes
66fba4855b42290001d0e358,Leah,CEO & Founder,Wildflower Health,Yes,Yes
67a1198987aa0d000179d9f7,Lexy,Head of GTM,Kintsugi,Yes,Yes
6719b8646f0f4500019f7edb,Lindy,Head of GTM,Lindy,Yes,Yes
66fe4da24837c20001582d11,Luisa,"Vice President, GTM",CapitalG,Yes,Yes
66f3b9c66f53ae00011dadbc,Manoj,Co-Founder & Chief Revenue Officer,TabaPay,Yes,Yes
66f2aec0b33bef0001e16408,Mauricio,CEO & Founder,Somnio Software,Yes,Yes
66f2b29297d1f600015bd4de,Miray,Co-Founder CEO,Vivoo,Yes,Yes
69801ac83b257f0001f25691,Navaneeth,CEO & Founder,ToolJet,Yes,Yes
66fb1ef7fc9d6e00013872a1,Nikhil,CEO and Co-founder,Kinetic,Yes,Yes
611b9e9e0a09ac000140b517,Nikola,Co-Founder/CEO,Matik,Yes,Yes
66f2e9a5f0d09e000129057c,Noah,Head of GTM,Bland,Yes,Yes
61838dcc75eda7000138365c,Om,Global Head of GTM,Invictus,Yes,Yes
66faf524aa3e380001c52a55,Omer,Co-Founder & CEO,Omega Point,Yes,Yes
66f676aa210e5f00011f7838,Omri,Co-founder & CEO,Routable,Yes,Yes
66f5bb1ede2e370001ba4f36,Patrick,CEO & Co-Founder,Handle.com,Yes,Yes
66eae7ee7f826c0001fc4c5a,Pavan,Founder / CEO,FleetPanda - Petroleum Logistics Software,Yes,Yes
63d0d186e1f9bd000109d88b,Peter,Co-Founder and CEO,Synctera,Yes,Yes
60e4734eff93470001388b1a,Philippe,"CEO, Co-Founder",Fullpower-AI,Yes,Yes
57df4c1ba6da980b41492b16,Pranjal,Head of GTM - Fleet,Viaduct,Yes,Yes
66f2f28063b38c0001135189,Quinn,Co-founder and CEO,Sourcegraph,Yes,Yes
66f709900d3b3700016e3976,Ravi,Founder/CEO,Sunware Technologies,Yes,Yes
54a418e87468693b8c1e182c,Rob,Head of GTM,Digits,Yes,Yes
66f2ffef6a9af000014eccff,Rohan,Co-Founder & CEO,Nightfall AI,Yes,Yes
66f7d707f3aaa20001076341,Ryan,"Co-Founder, VP of Sales",Array,Yes,Yes
66f6b63ef08fe000013f710c,Ryan,Head of GTM Ops,Default,Yes,Yes
69301ffb59c87b00017fad12,Sagi,CEO & Co-Founder,Frontegg,Yes,Yes
66ed89e9e153ac0001b08e0f,Sam,Co-founder and CEO,Vouch Insurance,Yes,Yes
66f8da358dcef00001656491,Sami,Co-Founder & CEO,Forethought,Yes,Yes
66f4a3a4b1e3850001e51e49,Sasha,Cofounder & CEO,Puzzle,Yes,Yes
610136a5a812a900010fa6bf,Seyed,Co-founder & CEO,Verse,Yes,Yes
67288de6c1c18700016c091d,Shannon,Co-Founder & CEO,Noyo,Yes,Yes
678195d4d48d0100019c0453,Sindhu,"Founder, CEO",CogniCor,Yes,Yes
697b31234d774900019b16c7,Spandana,Founder & CEO,Pump.co,Yes,Yes
66fe1e42fa392b00015177b6,Spurgeon,"CEO, Founder",Canvendor,Yes,Yes
68059529cf01a800016d40d2,Srinath,CEO & Co-Founder,Regie.ai,Yes,Yes
67f8ea0b86ac7700017145ee,Steve,Founder & CEO,Boldin,Yes,Yes
60e862ec329ad1000121fea2,Thomas,Co-Founder & Chief Revenue Officer,Finmo,Yes,Yes
66f2a89e0e15ae00014ea710,Tigran,Co-Founder/CEO,CodeSignal,Yes,Yes
66f45cd6c280f30001f6da43,Tolu,Co-founder & CEO,Cleva (YC W24),Yes,Yes
68df461c84ad92000110445d,Tom,Co-Founder and CEO,TrustLab,Yes,Yes
67a5d66f3336190001b4bf3f,Trisha,"CEO, Founder",Unit21,Yes,Yes
66f51463713b1700011a5947,Vaibhav,Founder & CEO,Better Capital,Yes,Yes
66f6becbd55cf9000115743f,Vance,Founder & CEO,Overflow,Yes,Yes
66f6d4b9d8ba5a0001dd722b,Vikram,Founder & CEO,Pear VC,Yes,Yes
6111aad7cf36e00001602cf6,Vivek,Founding Head of GTM,Wavity Inc.,Yes,Yes
66f2909a83527c0001bc8531,William,CEO and Founder,Column,Yes,Yes
611c931fabd681000190bc2c,Yasi,CEO & Founder,Raya,Yes,Yes
66f432b8775f10000160b495,Zach,Founder and CEO,Particle,Yes,Yes
66f6d6b815807e00013eed31,Zack,Founder & CEO,Stedi,Yes,Yes
